-50.6976, 42.1647, -12.5128, 63, 
-24.0533, 15.2882, -5.45983, 27, 
-24.041, 15.0868, -5.43761, 27, 
-24.0256, 14.8849, -5.41503, 27, 
-24.132, 14.7533, -5.4191, 36, 
-24.3057, 14.6679, -5.43872, 27, 
-23.6037, 14.0539, -5.26582, 26, 
-23.5717, 13.8571, -5.24175, 25, 
-23.5685, 13.6677, -5.22324, 25, 
-23.5445, 13.4731, -5.20102, 25, 
-23.5241, 13.2822, -5.17992, 25, 
-23.5184, 13.0955, -5.16177, 25, 
-23.5004, 12.9088, -5.14178, 25, 
-23.4926, 12.7342, -5.12475, 24, 
-23.4781, 12.5414, -5.10513, 24, 
-23.4661, 12.367, -5.08772, 24, 
-23.7257, 12.3245, -5.12734, 25, 
-23.8942, 12.2378, -5.14808, 25, 
-24.1924, 12.2151, -5.19621, 25, 
-24.1339, 12.0117, -5.16918, 25, 
-24.0844, 11.8145, -5.14437, 25, 
-23.7489, 11.4755, -5.05958, 24, 
-23.7365, 11.3014, -5.04329, 24, 
-23.7158, 11.1244, -5.02552, 24, 
-23.7314, 10.9604, -5.01515, 24, 
-23.9051, 10.874, -5.03811, 24, 
-23.9189, 10.7145, -5.02811, 8, 
-23.9208, 10.5503, -5.01589, 8, 
-23.2799, 10.1079, -4.87187, 22, 
-23.2654, 9.93792, -4.85669, 30, 
-23.2679, 9.78091, -4.84558, 30, 
-23.2492, 9.61113, -4.83003, 30, 
-23.2425, 9.45669, -4.81781, 30, 
-23.2181, 9.29127, -4.80189, 29, 
-23.207, 9.12743, -4.78856, 29, 
-23.195, 8.96881, -4.7756, 29, 
-23.1801, 8.80993, -4.76227, 29, 
-23.1712, 8.64954, -4.75005, 29, 
-23.2653, 8.53692, -4.75931, 21, 
-23.5115, 8.46931, -4.79856, 29, 
-8.61795, 3.04839, -1.81285, 7, 
-8.57664, 2.86637, -1.79433, 5, 
-8.60608, 2.82121, -1.79693, 5, 
-8.63473, 2.71921, -1.79619, 3, 
-8.64649, 2.66827, -1.79544, 3, 
-24.8454, 6.73173, -4.93999, 23, 
-24.8925, 6.58619, -4.94147, 23, 
-25.0526, 6.47904, -4.96554, 23, 
-24.9072, 6.13162, -4.92296, 31, 
-25.0032, 6.00275, -4.93481, 31, 
-26.1657, 6.11783, -5.15289, 33, 
-26.1966, 5.96615, -5.15215, 33, 
-29.909, 6.63066, -5.86192, 12, 
-30.6241, 6.59879, -5.99225, 28, 
-31.3568, 6.57363, -6.12628, 47, 
-31.8286, 6.47561, -6.20959, 50, 
-32.2048, 6.35919, -6.27475, 35, 
-32.7052, 6.25661, -6.36361, 37, 
-32.7513, 6.076, -6.36583, 56, 
-32.8796, 5.8982, -6.38361, 57, 
-33.0273, 5.72855, -6.40545, 57, 
-33.1625, 5.55544, -6.42507, 58, 
-33.3229, 5.37923, -6.44951, 59, 
-33.4087, 5.2018, -6.46025, 19, 
-50.2303, 3.38913, -9.57481, 15, 
-49.9174, 3.07932, -9.51223, 13, 
-57.913, -13.8182, -11.3068, 63, 
-56.7238, -13.8697, -11.0914, 60, 
-55.0944, -13.8183, -10.7911, 51, 
-54.1821, -13.9217, -10.6293, 46, 
-51.1054, -13.4454, -10.0458, 29, 
-50.3093, -13.5556, -9.90618, 24, 
-49.761, -13.7065, -9.81399, 22, 
-48.9523, -13.7968, -9.67181, 17, 
-47.6728, -13.733, -9.4367, 10, 
-46.7746, -13.7665, -9.27601, 9, 
-45.8733, -13.7976, -9.11495, 11, 
-45.0722, -13.8316, -8.97241, 13, 
-43.7984, -13.7256, -8.7373, 16, 
-43.0596, -13.7669, -8.60697, 18, 
-42.6022, -13.8916, -8.53218, 57, 
-41.2844, -13.7335, -8.28707, 22, 
-39.9104, -13.789, -8.0453, 51, 
-39.9174, -14.0493, -8.0627, 50, 
-39.9358, -14.3148, -8.08269, 50, 
-39.8298, -14.5441, -8.07862, 50, 
-39.8651, -14.8178, -8.10268, 49, 
-40.0026, -15.1397, -8.14823, 24, 
-40.0807, -15.4257, -8.18118, 23, 
-40.1339, -15.7121, -8.21006, 23, 
-40.2098, -16.0177, -8.24449, 23, 
-39.943, -16.1705, -8.20858, 47, 
-39.9797, -16.4703, -8.23635, 46, 
-40.0684, -16.7692, -8.27337, 45, 
-40.1032, -17.0559, -8.3004, 44, 
-40.142, -17.3544, -8.32928, 43, 
-40.3583, -18.5628, -8.45924, 20, 
-40.406, -18.876, -8.49219, 39, 
-40.4351, -19.174, -8.52107, 58, 
-40.2531, -19.3725, -8.50626, 39, 
-40.2858, -19.6835, -8.53736, 38, 
-40.302, -19.9711, -8.56402, 37, 
-40.232, -20.2346, -8.57439, 37, 
-40.2303, -20.5249, -8.59882, 36, 
-40.5915, -21.0047, -8.70064, 17, 
-40.5795, -21.2957, -8.72397, 16, 
-40.5096, -21.5666, -8.73619, 33, 
-40.3329, -21.7715, -8.72508, 33, 
-40.3396, -22.0761, -8.75359, 32, 
-40.4553, -22.4524, -8.8069, 31, 
-40.4715, -22.758, -8.83764, 30, 
-42.8492, -36.3517, -10.6763, 47, 
-42.3886, -36.3828, -10.6141, 46, 
-42.2996, -36.7445, -10.6459, 46, 
-41.518, -40.9852, -11.081, 59, 
-1.76146, -1.82087, -0.56806, 8, 
-1.74959, -1.82956, -0.567689, 12, 
-1.73465, -1.83563, -0.566579, 11, 
-1.716, -1.83697, -0.564357, 4, 
-1.67974, -1.81968, -0.557322, 3, 
-1.65731, -1.81626, -0.55399, 3, 
-1.64451, -1.82257, -0.55325, 3, 
-1.61009, -1.82693, -0.549547, 6, 
-1.59308, -1.82876, -0.547696, 8, 
-1.57868, -1.83344, -0.546585, 9, 
-1.56427, -1.83801, -0.545474, 9, 
-1.54827, -1.84124, -0.543993, 9, 
-1.53387, -1.84559, -0.542883, 9, 
-1.50825, -1.83617, -0.53844, 9, 
-1.49113, -1.83746, -0.536588, 9, 
-1.47101, -1.8335, -0.533626, 9, 
-1.45644, -1.83757, -0.532515, 9, 
-1.43735, -1.8351, -0.529924, 9, 
-1.42315, -1.83868, -0.528813, 9, 
-1.40298, -1.83436, -0.525851, 9, 
-1.38765, -1.83614, -0.52437, 9, 
-1.37438, -1.84119, -0.523629, 9, 
-1.35675, -1.83959, -0.521408, 9, 
-1.34119, -1.84125, -0.519927, 9, 
-1.32284, -1.83755, -0.517335, 9, 
-1.30768, -1.83873, -0.515854, 9, 
-1.2911, -1.83841, -0.514003, 9, 
-1.27409, -1.83591, -0.511781, 9, 
-1.2573, -1.83555, -0.50993, 9, 
-1.24262, -1.83603, -0.508449, 9, 
-1.22656, -1.83499, -0.506598, 9, 
-1.21349, -1.83895, -0.505857, 9, 
-1.19751, -1.83768, -0.504006, 9, 
-1.18478, -1.84124, -0.503266, 9, 
-1.17099, -1.84306, -0.502155, 9, 
-1.152, -1.83645, -0.499193, 9, 
-1.13488, -1.83323, -0.496971, 9, 
-1.1202, -1.83302, -0.49549, 9, 
-1.10556, -1.83271, -0.494009, 9, 
-1.09065, -1.83249, -0.492528, 9, 
-1.0804, -1.83855, -0.492528, 9, 
-1.06387, -1.83454, -0.490307, 9, 
-1.05004, -1.8357, -0.489196, 9, 
-1.03848, -1.84001, -0.488826, 9, 
-1.02118, -1.83394, -0.486234, 9, 
-1.00397, -1.82773, -0.483642, 8, 
-0.994366, -1.83521, -0.484012, 9, 
-0.983458, -1.84108, -0.484012, 9, 
-0.964593, -1.83106, -0.48068, 9, 
-0.956749, -1.84182, -0.481791, 9, 
-0.937166, -1.82981, -0.478088, 9, 
-0.923635, -1.83007, -0.476978, 9, 
-0.910772, -1.82992, -0.475867, 9, 
-0.896436, -1.82824, -0.474386, 9, 
-0.885891, -1.83337, -0.474386, 9, 
-0.867713, -1.82247, -0.471054, 8, 
-0.85438, -1.82225, -0.469943, 8, 
-0.843365, -1.82521, -0.469573, 8, 
-0.830891, -1.8266, -0.468832, 8, 
-0.821161, -1.83315, -0.469202, 9, 
-0.80821, -1.83246, -0.468092, 9, 
-0.796539, -1.83542, -0.467721, 9, 
-0.785503, -1.83803, -0.467351, 9, 
-0.770013, -1.83179, -0.46513, 9, 
-0.757196, -1.83074, -0.464019, 9, 
-0.743676, -1.82779, -0.462538, 9, 
-0.732406, -1.83022, -0.462168, 9, 
-0.719694, -1.82892, -0.461057, 9, 
-0.706702, -1.82766, -0.459946, 9, 
-0.696862, -1.83354, -0.460316, 9, 
-0.680101, -1.82095, -0.456984, 8, 
-0.668248, -1.82115, -0.456244, 8, 
-0.659081, -1.82866, -0.456984, 9, 
-0.643629, -1.81957, -0.454392, 8, 
-0.637973, -1.83613, -0.456984, 9, 
-0.621993, -1.825, -0.454022, 8, 
-0.608978, -1.8211, -0.452541, 8, 
-0.600317, -1.83018, -0.453652, 8, 
-0.58704, -1.82623, -0.452171, 8, 
-0.577694, -1.83333, -0.452911, 9, 
-0.564226, -1.82723, -0.45106, 8, 
-0.553123, -1.82857, -0.45069, 8, 
-0.540349, -1.82419, -0.449209, 8, 
-0.531703, -1.83491, -0.45069, 9, 
-0.519518, -1.83227, -0.449579, 9, 
-0.506123, -1.82378, -0.447358, 8, 
-0.497028, -1.83443, -0.448839, 9, 
-0.484258, -1.82768, -0.446987, 9, 
-0.474709, -1.83424, -0.447728, 9, 
-0.463816, -1.83703, -0.447728, 9, 
-0.453078, -1.83768, -0.447358, 9, 
-0.440329, -1.83269, -0.445877, 9, 
-0.42887, -1.83137, -0.445136, 9, 
-0.41744, -1.82998, -0.444396, 9, 
-0.405297, -1.82667, -0.443285, 9, 
-0.395503, -1.83082, -0.443655, 9, 
-0.383825, -1.82929, -0.442915, 8, 
-0.373675, -1.8334, -0.443285, 9, 
-0.361265, -1.82787, -0.441804, 8, 
-0.35105, -1.82986, -0.441804, 9, 
-0.340146, -1.82992, -0.441433, 9, 
-0.327891, -1.82417, -0.439952, 9, 
-0.318052, -1.8299, -0.440693, 9, 
-0.307513, -1.83369, -0.441063, 9, 
-0.297267, -1.83538, -0.441063, 9, 
-0.286085, -1.83318, -0.440323, 9, 
-0.274327, -1.82901, -0.439212, 9, 
-0.263788, -1.83056, -0.439212, 9, 
-0.252383, -1.8282, -0.438471, 9, 
-0.242426, -1.83153, -0.438842, 9, 
-0.23138, -1.829, -0.438101, 9, 
-0.218877, -1.81668, -0.435509, 9, 
-0.209977, -1.83158, -0.438101, 9, 
-0.199212, -1.8308, -0.437731, 10, 
-0.187456, -1.82019, -0.435509, 9, 
-0.176969, -1.82124, -0.435509, 9, 
-0.167051, -1.83204, -0.437361, 10, 
-0.156162, -1.82906, -0.43662, 10, 
-0.144846, -1.82013, -0.434769, 9, 
-0.134764, -1.83076, -0.43662, 9, 
-0.124003, -1.82364, -0.435139, 9, 
-0.113376, -1.82236, -0.434769, 9, 
-0.103002, -1.83085, -0.43625, 10, 
-0.0926531, -1.83534, -0.43699, 10, 
-0.0815541, -1.82406, -0.434769, 9, 
-0.0713529, -1.83236, -0.43625, 10, 
-0.0605431, -1.83471, -0.43662, 10, 
-0.049868, -1.8311, -0.43588, 10, 
-0.0391099, -1.82153, -0.434028, 9, 
-0.0287724, -1.83155, -0.43588, 10, 
-0.0181643, -1.82579, -0.434769, 10, 
-0.00731377, -1.82194, -0.434028, 9, 
0.00288044, -1.83374, -0.43625, 10, 
0.0140669, -1.83173, -0.43588, 10, 
0.0242448, -1.82769, -0.435139, 10, 
0.0346963, -1.82359, -0.434399, 9, 
0.0457132, -1.83121, -0.43588, 10, 
0.0558198, -1.827, -0.435139, 10, 
0.0668037, -1.83056, -0.43588, 10, 
0.0773458, -1.83015, -0.43588, 10, 
0.0878854, -1.82967, -0.43588, 10, 
0.0986353, -1.82715, -0.435509, 10, 
0.109509, -1.83244, -0.43662, 10, 
0.119933, -1.82982, -0.43625, 10, 
0.13047, -1.8291, -0.43625, 10, 
0.141607, -1.83616, -0.437731, 10, 
0.151855, -1.83139, -0.43699, 10, 
0.162574, -1.83244, -0.437361, 10, 
0.173445, -1.83145, -0.437361, 10, 
0.183794, -1.82846, -0.43699, 10, 
0.195154, -1.83519, -0.438471, 9, 
0.205501, -1.83208, -0.438101, 10, 
0.2166, -1.83278, -0.438471, 10, 
0.227636, -1.83541, -0.439212, 9, 
0.236685, -1.82237, -0.43699, 11, 
0.248763, -1.83266, -0.439212, 9, 
0.258487, -1.82536, -0.438101, 9, 
0.27043, -1.83356, -0.439952, 9, 
0.280709, -1.82804, -0.439212, 9, 
0.292162, -1.83222, -0.440323, 10, 
0.303351, -1.83438, -0.441063, 12, 
0.31358, -1.83067, -0.440693, 11, 
0.324118, -1.82883, -0.440693, 11, 
0.336383, -1.83461, -0.442174, 12, 
0.345116, -1.82299, -0.440323, 11, 
0.356797, -1.82875, -0.441804, 11, 
0.368738, -1.83039, -0.442544, 13, 
0.378955, -1.8283, -0.442544, 11, 
0.390208, -1.82794, -0.442915, 12, 
0.404101, -1.84102, -0.445877, 12, 
0.411784, -1.82723, -0.443655, 12, 
0.426167, -1.84007, -0.446617, 12, 
0.43494, -1.82994, -0.445136, 12, 
0.446723, -1.83114, -0.445877, 11, 
0.457739, -1.83045, -0.446247, 11, 
0.468274, -1.82778, -0.446247, 11, 
0.477796, -1.82125, -0.445506, 11, 
0.491655, -1.82977, -0.447728, 10, 
0.501144, -1.82312, -0.446987, 8, 
0.5127, -1.82399, -0.447728, 4, 
0.52591, -1.83045, -0.449579, 5, 
0.53589, -1.8255, -0.449209, 4, 
0.547525, -1.82615, -0.449949, 4, 
0.56123, -1.83227, -0.451801, 4, 
0.57236, -1.83088, -0.452171, 4, 
0.583493, -1.82943, -0.452541, 8, 
0.596772, -1.83341, -0.454022, 9, 
0.607621, -1.83191, -0.454392, 9, 
0.62037, -1.83386, -0.455503, 9, 
0.630281, -1.8284, -0.455133, 9, 
0.643087, -1.83227, -0.456614, 10, 
0.65493, -1.83015, -0.456984, 9, 
0.665813, -1.82831, -0.457354, 9, 
0.678702, -1.82986, -0.458465, 9, 
0.692006, -1.83328, -0.459946, 9, 
0.702553, -1.82926, -0.459946, 8, 
0.715223, -1.83067, -0.461057, 8, 
0.725755, -1.82652, -0.461057, 6, 
0.739527, -1.82947, -0.462538, 4, 
0.753787, -1.83427, -0.464389, 5, 
0.762824, -1.82628, -0.463649, 8, 
0.778706, -1.83452, -0.46624, 9, 
0.791136, -1.83347, -0.466981, 9, 
0.80405, -1.83429, -0.468092, 9, 
0.818598, -1.8386, -0.469943, 9, 
0.829174, -1.83386, -0.469943, 9, 
0.839723, -1.82905, -0.469943, 9, 
0.854395, -1.83309, -0.471794, 9, 
0.866939, -1.83154, -0.472535, 9, 
0.879176, -1.83006, -0.473275, 10, 
0.894008, -1.8338, -0.475126, 10, 
0.906618, -1.83199, -0.475867, 10, 
0.918598, -1.83041, -0.476607, 10, 
0.93212, -1.83018, -0.477718, 9, 
0.945352, -1.83002, -0.478829, 9, 
0.963173, -1.83847, -0.481791, 9, 
0.97591, -1.83619, -0.482531, 9, 
0.988014, -1.83417, -0.483272, 9, 
1.00077, -1.83173, -0.484012, 9, 
1.01511, -1.83281, -0.485493, 9, 
1.02853, -1.83208, -0.486604, 9, 
1.04393, -1.83466, -0.488455, 10, 
1.05774, -1.83354, -0.489566, 10, 
1.07126, -1.83251, -0.490677, 9, 
1.08681, -1.83477, -0.492528, 9, 
1.09837, -1.83016, -0.492898, 10, 
1.11329, -1.83033, -0.49438, 10, 
1.12794, -1.83058, -0.495861, 10, 
1.14159, -1.82905, -0.496971, 10, 
1.15631, -1.82909, -0.498452, 10, 
1.17212, -1.83068, -0.500304, 10, 
1.19045, -1.83523, -0.502895, 9, 
1.205, -1.83513, -0.504376, 9, 
1.21945, -1.83264, -0.505487, 9, 
1.23625, -1.83558, -0.507709, 9, 
1.25123, -1.83493, -0.50919, 9, 
1.26657, -1.83394, -0.510671, 9, 
1.27824, -1.82823, -0.511041, 10, 
1.29669, -1.83206, -0.513633, 9, 
1.30869, -1.82593, -0.514003, 8, 
1.31886, -1.8186, -0.514003, 4, 
1.33778, -1.82183, -0.516595, 3, 
1.34825, -1.81409, -0.516595, 3, 
1.36576, -1.81572, -0.518816, 3, 
1.37651, -1.80759, -0.518816, 3, 
1.42262, -1.82416, -0.526591, 12, 
1.44285, -1.82827, -0.529553, 15, 
1.45858, -1.82582, -0.531034, 15, 
1.48111, -1.83294, -0.534737, 8, 
19.7481, -23.5849, -5.88562, 12, 
19.4796, -21.9403, -5.61792, 9, 
19.4794, -21.6796, -5.58127, 9, 
19.4968, -21.4493, -5.55128, 9, 
18.8024, -20.2055, -5.29025, 26, 
19.0106, -20.2017, -5.31654, 26, 
19.2439, -20.2081, -5.34764, 26, 
19.4759, -20.2173, -5.37911, 9, 
19.7224, -20.2385, -5.41429, 18, 
19.9738, -20.2617, -5.45057, 9, 
19.5381, -19.1398, -5.24323, 8, 
19.5922, -18.5339, -5.1714, 8, 
19.624, -18.351, -5.15215, 8, 
18.9201, -17.0837, -4.89297, 7, 
18.9126, -16.8861, -4.86705, 22, 
19.1319, -16.8729, -4.8963, 22, 
19.3651, -16.8873, -4.93111, 23, 
19.5945, -16.8897, -4.96406, 7, 
19.7228, -16.7973, -4.97109, 7, 
19.7395, -16.6163, -4.95147, 31, 
19.7427, -16.4257, -4.92889, 31, 
19.755, -16.2443, -4.90889, 31, 
19.7918, -16.0844, -4.89519, 22, 
21.3011, -16.9012, -5.21324, 8, 
21.5899, -16.9286, -5.25915, 8, 
23.0319, -17.2112, -5.50722, 9, 
23.0624, -17.0217, -5.49056, 9, 
23.0174, -16.7907, -5.45798, 18, 
23.0433, -16.601, -5.44094, 27, 
23.0584, -16.411, -5.42243, 36, 
23.0979, -16.2395, -5.40984, 27, 
26.3273, -17.6046, -6.05704, 14, 
26.3317, -16.9566, -5.99077, 42, 
26.3394, -16.7477, -5.97077, 41, 
26.3567, -16.54, -5.95263, 40, 
26.4349, -16.3775, -5.94893, 40, 
28.0596, -17.1613, -6.28697, 17, 
28.3415, -16.8882, -6.30585, 18, 
28.2396, -16.6012, -6.26179, 17, 
28.5506, -16.5635, -6.30881, 18, 
28.8446, -16.5061, -6.35139, 37, 
29.2444, -16.5187, -6.41804, 38, 
29.679, -16.5395, -6.49135, 20, 
35.3648, -13.6816, -7.23407, 29, 
56.7022, 3.75622, -10.7959, 51, 
56.8404, 4.09431, -10.8263, 52, 
57.1756, 4.45966, -10.8944, 54, 
56.2017, 5.36212, -10.7263, 49, 
35.7406, 4.8895, -6.88641, 25, 
34.123, 4.8625, -6.58391, 21, 
32.7152, 4.86014, -6.3214, 18, 
31.4669, 4.86008, -6.08888, 15, 
30.6893, 4.92112, -5.94597, 13, 
30.0546, 5.00246, -5.83045, 12, 
28.993, 4.99753, -5.6331, 9, 
27.8096, 4.96366, -5.41244, 9, 
26.8769, 4.95223, -5.23916, 8, 
26.1586, 4.97583, -5.10698, 8, 
25.5886, 5.02492, -5.00331, 24, 
25.4745, 5.15507, -4.98702, 31, 
25.4319, 5.30374, -4.98479, 23, 
25.3875, 5.44724, -4.9822, 31, 
25.3403, 5.58998, -4.97924, 31, 
25.278, 5.73373, -4.97369, 31, 
25.2915, 5.88551, -4.98257, 31, 
25.2427, 6.03229, -4.97998, 31, 
25.2133, 6.17898, -4.98109, 31, 
25.2269, 6.33655, -4.99072, 31, 
25.2135, 6.49251, -4.99553, 32, 
25.2023, 6.64463, -5.00071, 32, 
25.1485, 6.78558, -4.99775, 32, 
25.1324, 6.9415, -5.00257, 32, 
25.2597, 7.12873, -5.03515, 24, 
25.1697, 7.26487, -5.02589, 32, 
25.1124, 7.40527, -5.02293, 40, 
25.0737, 7.55586, -5.02404, 48, 
25.0442, 7.69982, -5.02663, 32, 
25.0187, 7.85478, -5.0307, 32, 
24.9581, 7.99395, -5.02774, 32, 
24.9303, 8.14366, -5.03145, 32, 
24.8965, 8.29643, -5.03441, 32, 
24.8706, 8.44727, -5.03885, 32, 
18.9653, 6.56363, -3.87145, 9, 
18.0086, 6.35242, -3.68817, 13, 
17.8896, 6.42301, -3.67151, 17, 
17.6869, 6.46897, -3.63856, 17, 
17.327, 6.45073, -3.57376, 17, 
16.9973, 6.4397, -3.51489, 20, 
16.6947, 6.43861, -3.46158, 16, 
16.3939, 6.43129, -3.40826, 20, 
16.1065, 6.42583, -3.35754, 19, 
15.8386, 6.42817, -3.31089, 19, 
15.5578, 6.41884, -3.26127, 18, 
15.3158, 6.42245, -3.21943, 18, 
15.067, 6.42041, -3.17611, 18, 
14.8375, 6.4269, -3.13687, 18, 
14.4692, 6.3666, -3.06874, 24, 
14.4108, 6.44021, -3.0643, 31, 
14.1826, 6.43948, -3.02505, 23, 
13.9661, 6.43551, -2.98766, 23, 
13.7408, 6.4308, -2.94878, 22, 
13.5366, 6.43056, -2.91398, 22, 
13.3294, 6.42647, -2.87843, 26, 
13.1251, 6.42424, -2.84363, 25, 
12.9259, 6.4193, -2.80956, 25, 
12.7273, 6.41228, -2.7755, 25, 
12.5245, 6.40359, -2.7407, 30, 
12.4187, 6.43726, -2.72589, 39, 
12.4308, 6.53737, -2.73662, 12, 
12.1102, 6.45811, -2.67627, 20, 
12.044, 6.51489, -2.67035, 5, 
11.9356, 6.54541, -2.65517, 5, 
11.5301, 6.40968, -2.57594, 11, 
11.166, 6.3793, -2.51336, 24, 
11.0185, 6.37949, -2.4893, 21, 
10.8714, 6.3782, -2.46523, 23, 
10.723, 6.37442, -2.44079, 23, 
10.5806, 6.37506, -2.41784, 23, 
10.4307, 6.36444, -2.39266, 22, 
10.2863, 6.3629, -2.36933, 22, 
10.1357, 6.34826, -2.34379, 22, 
10.0359, 6.36652, -2.32972, 25, 
9.99961, 6.42703, -2.33009, 37, 
10.0201, 6.52204, -2.34305, 12, 
9.77117, 6.4429, -2.29565, 23, 
